game,overall_score,rating,tier,wave,lane,primary_risk,sprint1,sprint2,sprint3,acceptance1,acceptance2,acceptance3,acceptance4,fn_count,max_fn_lines,max_fn_file,test_files,doctest_blocks,has_readme,has_arch,doc_fn_ratio
shapes_rectangle_advanced,44,Needs Attention,T1-High,Wave-2,Lane-6,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`shapes_rectangle_advanced/main.mbt` ~170 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,2,170,shapes_rectangle_advanced/main.mbt,0,0,True,False,1.000
shaders_mesh_instancing,44,Needs Attention,T1-High,Wave-2,Lane-4,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`shaders_mesh_instancing/main.mbt` ~164 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,4,164,shaders_mesh_instancing/main.mbt,0,0,True,False,1.000
demo,44,Needs Attention,T1-High,Wave-2,Lane-6,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`demo/main.mbt` ~157 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,1,157,demo/main.mbt,0,0,True,False,1.000
models_first_person_maze,44,Needs Attention,T1-High,Wave-2,Lane-6,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`models_first_person_maze/main.mbt` ~152 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,1,152,models_first_person_maze/main.mbt,0,0,True,False,1.000
network_curl,44,Needs Attention,T1-High,Wave-2,Lane-8,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`network_curl/main.mbt` ~137 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,2,137,network_curl/main.mbt,0,0,True,False,1.000
shapes_math_sine_cosine,45,Needs Attention,T1-High,Wave-2,Lane-4,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`shapes_math_sine_cosine/main.mbt` ~382 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,3,382,shapes_math_sine_cosine/main.mbt,0,0,True,False,1.000
shapes_rlgl_color_wheel,45,Needs Attention,T1-High,Wave-2,Lane-7,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`shapes_rlgl_color_wheel/main.mbt` ~328 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,5,328,shapes_rlgl_color_wheel/main.mbt,0,0,True,False,1.000
shaders_color_correction,45,Needs Attention,T1-High,Wave-2,Lane-8,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`shaders_color_correction/main.mbt` ~226 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,2,226,shaders_color_correction/main.mbt,0,0,True,False,1.000
shapes_kaleidoscope,45,Needs Attention,T1-High,Wave-2,Lane-7,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`shapes_kaleidoscope/main.mbt` ~186 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,3,186,shapes_kaleidoscope/main.mbt,0,0,True,False,1.000
shapes_recursive_tree,45,Needs Attention,T1-High,Wave-2,Lane-3,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`shapes_recursive_tree/main.mbt` ~167 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,1,167,shapes_recursive_tree/main.mbt,0,0,True,False,1.000
text_font_sdf,45,Needs Attention,T1-High,Wave-2,Lane-8,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`text_font_sdf/main.mbt` ~164 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,1,164,text_font_sdf/main.mbt,0,0,True,False,1.000
core_compute_hash,45,Needs Attention,T1-High,Wave-2,Lane-1,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`core_compute_hash/main.mbt` ~163 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,4,163,core_compute_hash/main.mbt,0,0,True,False,1.000
shaders_hybrid_render,45,Needs Attention,T1-High,Wave-2,Lane-3,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`shaders_hybrid_render/main.mbt` ~161 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,4,161,shaders_hybrid_render/main.mbt,0,0,True,False,1.000
core_vr_simulator,45,Needs Attention,T1-High,Wave-2,Lane-8,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`core_vr_simulator/main.mbt` ~157 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,2,157,core_vr_simulator/main.mbt,0,0,True,False,1.000
shaders_lightmap,45,Needs Attention,T1-High,Wave-2,Lane-8,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`shaders_lightmap/main.mbt` ~155 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,2,155,shaders_lightmap/main.mbt,0,0,True,False,1.000
pinball_workshop_2026,46,Needs Attention,T1-High,Wave-2,Lane-8,No regression safety + very long critical function,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`pinball_workshop_2026/main.mbt` ~207 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,7,207,pinball_workshop_2026/main.mbt,0,0,True,False,1.000
core_3d_picking,46,Needs Attention,T1-High,Wave-2,Lane-4,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`core_3d_picking/main.mbt` ~148 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,1,148,core_3d_picking/main.mbt,0,0,True,False,1.000
textures_particles_blending,46,Needs Attention,T1-High,Wave-2,Lane-5,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`textures_particles_blending/main.mbt` ~147 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,1,147,textures_particles_blending/main.mbt,0,0,True,False,1.000
models_box_collisions,46,Needs Attention,T1-High,Wave-2,Lane-3,No regression safety,Add one smoke doctest block (README.mbt.md) covering init->one update tick,Split longest function (`models_box_collisions/main.mbt` ~146 LOC) into focused helpers,Document core public/internal entrypoints with `///` comments,`moon test <game>` executes at least 1 deterministic smoke test,Longest function reduced below 100 LOC without behavior change,Function docs coverage increased for core entrypoints,,1,146,models_box_collisions/main.mbt,0,0,True,False,1.000
